id,"machine_name","datetime",isrunning
2032,"2x2 brick mould","2018-01-07 10:35:00",0
2033,"2x2 brick mould","2018-01-07 10:40:00",1
2034,"4x2 brick mould","2018-01-07 10:50:00",0
2035,"4x2 brick mould","2018-01-07 10:55:00",1
2036,"2x2 brick mould","2018-01-07 11:00:00",0
2037,"4x2 brick mould","2018-01-07 11:05:00",0
2038,"4x2 brick mould","2018-01-07 11:10:00",1
2039,"2x2 brick mould","2018-01-07 11:10:00",1
2040,"3x2 brick mould","2018-01-07 11:10:00",0
2041,"3x2 brick mould","2018-01-07 11:15:00",1
2042,"2x2 brick mould","2018-01-07 11:20:00",0
2043,"3x2 brick mould","2018-01-07 11:20:00",0
2044,"2x2 brick mould","2018-01-07 11:25:00",1
2045,"3x2 brick mould","2018-01-07 11:30:00",1
2046,"3x2 brick mould","2018-01-07 11:35:00",0
2047,"3x2 brick mould","2018-01-07 11:40:00",1
2048,"4x2 brick mould","2018-01-07 11:45:00",0
2049,"3x2 brick mould","2018-01-07 11:45:00",0
2050,"4x2 brick mould","2018-01-07 11:50:00",1
2051,"3x2 brick mould","2018-01-07 11:50:00",1
2052,"4x2 brick mould","2018-01-07 12:00:00",0
2053,"4x2 brick mould","2018-01-07 12:05:00",1
2054,"2x2 brick mould","2018-01-07 12:05:00",0
2055,"2x2 brick mould","2018-01-07 12:15:00",1
2056,"4x2 brick mould","2018-01-07 12:25:00",0
2057,"4x2 brick mould","2018-01-07 12:30:00",1
2058,"2x2 brick mould","2018-01-07 12:50:00",0
2059,"4x2 brick mould","2018-01-07 12:55:00",0
2060,"3x2 brick mould","2018-01-07 12:55:00",0
2061,"4x2 brick mould","2018-01-07 13:00:00",1
2062,"2x2 brick mould","2018-01-07 13:00:00",1
2063,"3x2 brick mould","2018-01-07 13:00:00",1
2064,"4x2 brick mould","2018-01-07 13:05:00",0
2065,"4x2 brick mould","2018-01-07 13:20:00",1
2066,"3x2 brick mould","2018-01-07 13:20:00",0
2067,"4x2 brick mould","2018-01-07 13:25:00",0
2068,"3x2 brick mould","2018-01-07 13:25:00",1
2069,"4x2 brick mould","2018-01-07 13:30:00",1
2070,"3x2 brick mould","2018-01-07 13:30:00",0
2071,"3x2 brick mould","2018-01-07 13:35:00",1
2072,"4x2 brick mould","2018-01-07 13:40:00",0
2073,"4x2 brick mould","2018-01-07 13:45:00",1
2074,"4x2 brick mould","2018-01-07 14:05:00",0
2075,"3x2 brick mould","2018-01-07 14:05:00",0
2076,"4x2 brick mould","2018-01-07 14:10:00",1
2077,"3x2 brick mould","2018-01-07 14:10:00",1
2078,"2x2 brick mould","2018-01-07 14:15:00",0
2079,"2x2 brick mould","2018-01-07 14:20:00",1
2080,"4x2 brick mould","2018-01-07 14:45:00",0
2081,"4x2 brick mould","2018-01-07 14:55:00",1
2082,"3x2 brick mould","2018-01-07 15:10:00",0
2083,"2x2 brick mould","2018-01-07 15:20:00",0
2084,"2x2 brick mould","2018-01-07 15:25:00",1
2085,"3x2 brick mould","2018-01-07 15:25:00",1
2086,"2x2 brick mould","2018-01-07 15:35:00",0
2087,"2x2 brick mould","2018-01-07 15:45:00",1
2088,"4x2 brick mould","2018-01-07 15:55:00",0
2089,"3x2 brick mould","2018-01-07 15:55:00",0
2090,"4x2 brick mould","2018-01-07 16:00:00",1
2091,"3x2 brick mould","2018-01-07 16:00:00",1
2092,"2x2 brick mould","2018-01-07 16:20:00",0
2093,"2x2 brick mould","2018-01-07 16:30:00",1
2094,"3x2 brick mould","2018-01-07 16:30:00",0
2095,"2x2 brick mould","2018-01-07 16:35:00",0
2096,"3x2 brick mould","2018-01-07 16:35:00",1
2097,"2x2 brick mould","2018-01-07 16:45:00",1
2098,"4x2 brick mould","2018-01-07 17:05:00",0
2099,"2x2 brick mould","2018-01-07 17:05:00",0
2100,"4x2 brick mould","2018-01-07 17:10:00",1
2101,"2x2 brick mould","2018-01-07 17:15:00",1
2102,"4x2 brick mould","2018-01-07 17:20:00",0
2103,"2x2 brick mould","2018-01-07 17:20:00",0
2104,"4x2 brick mould","2018-01-07 17:25:00",1
2105,"2x2 brick mould","2018-01-07 17:25:00",1
2106,"3x2 brick mould","2018-01-07 17:25:00",0
2107,"3x2 brick mould","2018-01-07 17:30:00",1
2108,"4x2 brick mould","2018-01-07 17:40:00",0
2109,"4x2 brick mould","2018-01-07 17:45:00",1
2110,"3x2 brick mould","2018-01-07 17:50:00",0
2111,"3x2 brick mould","2018-01-07 17:55:00",1
2112,"3x2 brick mould","2018-01-07 18:00:00",0
2113,"4x2 brick mould","2018-01-07 18:05:00",0
2114,"2x2 brick mould","2018-01-07 18:05:00",0
2115,"3x2 brick mould","2018-01-07 18:05:00",1
2116,"4x2 brick mould","2018-01-07 18:10:00",1
2117,"2x2 brick mould","2018-01-07 18:10:00",1
2118,"3x2 brick mould","2018-01-07 18:10:00",0
2119,"3x2 brick mould","2018-01-07 18:15:00",1
2120,"4x2 brick mould","2018-01-07 18:30:00",0
2121,"2x2 brick mould","2018-01-07 18:30:00",0
2122,"4x2 brick mould","2018-01-07 18:35:00",1
2123,"2x2 brick mould","2018-01-07 18:35:00",1
2124,"4x2 brick mould","2018-01-07 18:45:00",0
2125,"3x2 brick mould","2018-01-07 18:45:00",0
2126,"3x2 brick mould","2018-01-07 18:50:00",1
2127,"4x2 brick mould","2018-01-07 18:55:00",1
2128,"4x2 brick mould","2018-01-07 19:05:00",0
2129,"4x2 brick mould","2018-01-07 19:10:00",1
2130,"3x2 brick mould","2018-01-07 19:15:00",0
2131,"3x2 brick mould","2018-01-07 19:20:00",1
2132,"2x2 brick mould","2018-01-07 19:35:00",0
2133,"2x2 brick mould","2018-01-07 19:40:00",1
2134,"4x2 brick mould","2018-01-07 19:55:00",0
2135,"2x2 brick mould","2018-01-07 19:55:00",0
2136,"4x2 brick mould","2018-01-07 20:00:00",1
2137,"2x2 brick mould","2018-01-07 20:00:00",1
2138,"4x2 brick mould","2018-01-07 20:10:00",0
2139,"3x2 brick mould","2018-01-07 20:10:00",0
2140,"4x2 brick mould","2018-01-07 20:15:00",1
2141,"2x2 brick mould","2018-01-07 20:15:00",0
2142,"3x2 brick mould","2018-01-07 20:15:00",1
2143,"2x2 brick mould","2018-01-07 20:30:00",1
2144,"4x2 brick mould","2018-01-07 20:40:00",0
2145,"4x2 brick mould","2018-01-07 20:45:00",1
2146,"2x2 brick mould","2018-01-07 20:55:00",0
2147,"3x2 brick mould","2018-01-07 20:55:00",0
2148,"2x2 brick mould","2018-01-07 21:00:00",1
2149,"3x2 brick mould","2018-01-07 21:00:00",1
2150,"4x2 brick mould","2018-01-07 21:05:00",0
2151,"3x2 brick mould","2018-01-07 21:05:00",0
2152,"4x2 brick mould","2018-01-07 21:10:00",1
2153,"3x2 brick mould","2018-01-07 21:10:00",1
2154,"4x2 brick mould","2018-01-07 21:15:00",0
2155,"2x2 brick mould","2018-01-07 21:15:00",0
2156,"4x2 brick mould","2018-01-07 21:20:00",1
2157,"2x2 brick mould","2018-01-07 21:20:00",1
2158,"2x2 brick mould","2018-01-07 21:35:00",0
2159,"3x2 brick mould","2018-01-07 21:40:00",0
2160,"4x2 brick mould","2018-01-07 21:45:00",0
2161,"2x2 brick mould","2018-01-07 21:45:00",1
2162,"3x2 brick mould","2018-01-07 21:45:00",1
2163,"4x2 brick mould","2018-01-07 21:50:00",1
2164,"4x2 brick mould","2018-01-07 21:55:00",0
2165,"3x2 brick mould","2018-01-07 22:00:00",0
2166,"4x2 brick mould","2018-01-07 22:05:00",1
2167,"3x2 brick mould","2018-01-07 22:05:00",1
2168,"4x2 brick mould","2018-01-07 22:10:00",0
2169,"4x2 brick mould","2018-01-07 22:15:00",1
2170,"4x2 brick mould","2018-01-07 22:35:00",0
2171,"2x2 brick mould","2018-01-07 22:35:00",0
2172,"4x2 brick mould","2018-01-07 22:40:00",1
2173,"2x2 brick mould","2018-01-07 22:40:00",1
2174,"2x2 brick mould","2018-01-07 23:00:00",0
2175,"4x2 brick mould","2018-01-07 23:10:00",0
2176,"4x2 brick mould","2018-01-07 23:15:00",1
2177,"2x2 brick mould","2018-01-07 23:20:00",1
2178,"4x2 brick mould","2018-01-07 23:30:00",0
2179,"3x2 brick mould","2018-01-07 23:30:00",0
2180,"2x2 brick mould","2018-01-07 23:35:00",0
2181,"4x2 brick mould","2018-01-07 23:40:00",1
2182,"2x2 brick mould","2018-01-07 23:40:00",1
2183,"4x2 brick mould","2018-01-07 23:45:00",0
2184,"2x2 brick mould","2018-01-07 23:45:00",0
2185,"3x2 brick mould","2018-01-07 23:45:00",1
2186,"4x2 brick mould","2018-01-07 23:50:00",1
2187,"2x2 brick mould","2018-01-07 23:50:00",1
2188,"4x2 brick mould","2018-01-07 23:55:00",0
2189,"2x2 brick mould","2018-01-07 23:55:00",0
