id,"machine_name","variable_name","datetime_from","datetime_to",value
286,"3x2 brick mould","PRODUCTION","2018-01-01 02:40:00","2018-01-01 02:45:00",0
287,"3x2 brick mould","SCRAP","2018-01-01 02:40:00","2018-01-01 02:45:00",0
288,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 02:40:00","2018-01-01 02:45:00",87
289,"4x2 brick mould","PRODUCTION","2018-01-01 02:45:00","2018-01-01 02:50:00",2250
290,"4x2 brick mould","SCRAP","2018-01-01 02:45:00","2018-01-01 02:50:00",52
291,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 02:45:00","2018-01-01 02:50:00",95
292,"2x2 brick mould","PRODUCTION","2018-01-01 02:45:00","2018-01-01 02:50:00",0
293,"2x2 brick mould","SCRAP","2018-01-01 02:45:00","2018-01-01 02:50:00",0
294,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 02:45:00","2018-01-01 02:50:00",78
295,"3x2 brick mould","PRODUCTION","2018-01-01 02:45:00","2018-01-01 02:50:00",2327
296,"3x2 brick mould","SCRAP","2018-01-01 02:45:00","2018-01-01 02:50:00",103
297,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 02:45:00","2018-01-01 02:50:00",79
298,"4x2 brick mould","PRODUCTION","2018-01-01 02:50:00","2018-01-01 02:55:00",3058
299,"4x2 brick mould","SCRAP","2018-01-01 02:50:00","2018-01-01 02:55:00",126
300,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 02:50:00","2018-01-01 02:55:00",97
301,"2x2 brick mould","PRODUCTION","2018-01-01 02:50:00","2018-01-01 02:55:00",2499
302,"2x2 brick mould","SCRAP","2018-01-01 02:50:00","2018-01-01 02:55:00",101
303,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 02:50:00","2018-01-01 02:55:00",82
304,"3x2 brick mould","PRODUCTION","2018-01-01 02:50:00","2018-01-01 02:55:00",2135
305,"3x2 brick mould","SCRAP","2018-01-01 02:50:00","2018-01-01 02:55:00",98
306,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 02:50:00","2018-01-01 02:55:00",85
307,"4x2 brick mould","PRODUCTION","2018-01-01 02:55:00","2018-01-01 03:00:00",0
308,"4x2 brick mould","SCRAP","2018-01-01 02:55:00","2018-01-01 03:00:00",0
309,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 02:55:00","2018-01-01 03:00:00",75
310,"2x2 brick mould","PRODUCTION","2018-01-01 02:55:00","2018-01-01 03:00:00",0
311,"2x2 brick mould","SCRAP","2018-01-01 02:55:00","2018-01-01 03:00:00",0
312,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 02:55:00","2018-01-01 03:00:00",76
313,"3x2 brick mould","PRODUCTION","2018-01-01 02:55:00","2018-01-01 03:00:00",2954
314,"3x2 brick mould","SCRAP","2018-01-01 02:55:00","2018-01-01 03:00:00",117
315,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 02:55:00","2018-01-01 03:00:00",86
316,"4x2 brick mould","PRODUCTION","2018-01-01 03:00:00","2018-01-01 03:05:00",2841
317,"4x2 brick mould","SCRAP","2018-01-01 03:00:00","2018-01-01 03:05:00",73
318,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:00:00","2018-01-01 03:05:00",78
319,"2x2 brick mould","PRODUCTION","2018-01-01 03:00:00","2018-01-01 03:05:00",3018
320,"2x2 brick mould","SCRAP","2018-01-01 03:00:00","2018-01-01 03:05:00",71
321,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:00:00","2018-01-01 03:05:00",79
322,"3x2 brick mould","PRODUCTION","2018-01-01 03:00:00","2018-01-01 03:05:00",0
323,"3x2 brick mould","SCRAP","2018-01-01 03:00:00","2018-01-01 03:05:00",0
324,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:00:00","2018-01-01 03:05:00",78
325,"4x2 brick mould","PRODUCTION","2018-01-01 03:05:00","2018-01-01 03:10:00",0
326,"4x2 brick mould","SCRAP","2018-01-01 03:05:00","2018-01-01 03:10:00",0
327,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:05:00","2018-01-01 03:10:00",79
328,"2x2 brick mould","PRODUCTION","2018-01-01 03:05:00","2018-01-01 03:10:00",3033
329,"2x2 brick mould","SCRAP","2018-01-01 03:05:00","2018-01-01 03:10:00",120
330,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:05:00","2018-01-01 03:10:00",77
331,"3x2 brick mould","PRODUCTION","2018-01-01 03:05:00","2018-01-01 03:10:00",2487
332,"3x2 brick mould","SCRAP","2018-01-01 03:05:00","2018-01-01 03:10:00",72
333,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:05:00","2018-01-01 03:10:00",85
334,"4x2 brick mould","PRODUCTION","2018-01-01 03:10:00","2018-01-01 03:15:00",2380
335,"4x2 brick mould","SCRAP","2018-01-01 03:10:00","2018-01-01 03:15:00",62
336,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:10:00","2018-01-01 03:15:00",84
337,"2x2 brick mould","PRODUCTION","2018-01-01 03:10:00","2018-01-01 03:15:00",3070
338,"2x2 brick mould","SCRAP","2018-01-01 03:10:00","2018-01-01 03:15:00",50
339,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:10:00","2018-01-01 03:15:00",78
340,"3x2 brick mould","PRODUCTION","2018-01-01 03:10:00","2018-01-01 03:15:00",2648
341,"3x2 brick mould","SCRAP","2018-01-01 03:10:00","2018-01-01 03:15:00",55
342,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:10:00","2018-01-01 03:15:00",79
343,"4x2 brick mould","PRODUCTION","2018-01-01 03:15:00","2018-01-01 03:20:00",2860
344,"4x2 brick mould","SCRAP","2018-01-01 03:15:00","2018-01-01 03:20:00",55
345,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:15:00","2018-01-01 03:20:00",77
346,"2x2 brick mould","PRODUCTION","2018-01-01 03:15:00","2018-01-01 03:20:00",2945
347,"2x2 brick mould","SCRAP","2018-01-01 03:15:00","2018-01-01 03:20:00",40
348,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:15:00","2018-01-01 03:20:00",78
349,"3x2 brick mould","PRODUCTION","2018-01-01 03:15:00","2018-01-01 03:20:00",2466
350,"3x2 brick mould","SCRAP","2018-01-01 03:15:00","2018-01-01 03:20:00",95
351,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:15:00","2018-01-01 03:20:00",78
352,"4x2 brick mould","PRODUCTION","2018-01-01 03:20:00","2018-01-01 03:25:00",2152
353,"4x2 brick mould","SCRAP","2018-01-01 03:20:00","2018-01-01 03:25:00",88
354,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:20:00","2018-01-01 03:25:00",85
355,"2x2 brick mould","PRODUCTION","2018-01-01 03:20:00","2018-01-01 03:25:00",2628
356,"2x2 brick mould","SCRAP","2018-01-01 03:20:00","2018-01-01 03:25:00",40
357,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:20:00","2018-01-01 03:25:00",75
358,"3x2 brick mould","PRODUCTION","2018-01-01 03:20:00","2018-01-01 03:25:00",2580
359,"3x2 brick mould","SCRAP","2018-01-01 03:20:00","2018-01-01 03:25:00",76
360,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:20:00","2018-01-01 03:25:00",78
361,"4x2 brick mould","PRODUCTION","2018-01-01 03:25:00","2018-01-01 03:30:00",2127
362,"4x2 brick mould","SCRAP","2018-01-01 03:25:00","2018-01-01 03:30:00",99
363,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:25:00","2018-01-01 03:30:00",79
364,"2x2 brick mould","PRODUCTION","2018-01-01 03:25:00","2018-01-01 03:30:00",2840
365,"2x2 brick mould","SCRAP","2018-01-01 03:25:00","2018-01-01 03:30:00",123
366,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:25:00","2018-01-01 03:30:00",79
367,"3x2 brick mould","PRODUCTION","2018-01-01 03:25:00","2018-01-01 03:30:00",0
368,"3x2 brick mould","SCRAP","2018-01-01 03:25:00","2018-01-01 03:30:00",0
369,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:25:00","2018-01-01 03:30:00",82
370,"4x2 brick mould","PRODUCTION","2018-01-01 03:30:00","2018-01-01 03:35:00",2494
371,"4x2 brick mould","SCRAP","2018-01-01 03:30:00","2018-01-01 03:35:00",123
372,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:30:00","2018-01-01 03:35:00",79
373,"2x2 brick mould","PRODUCTION","2018-01-01 03:30:00","2018-01-01 03:35:00",2704
374,"2x2 brick mould","SCRAP","2018-01-01 03:30:00","2018-01-01 03:35:00",66
375,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:30:00","2018-01-01 03:35:00",81
376,"3x2 brick mould","PRODUCTION","2018-01-01 03:30:00","2018-01-01 03:35:00",2277
377,"3x2 brick mould","SCRAP","2018-01-01 03:30:00","2018-01-01 03:35:00",67
378,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:30:00","2018-01-01 03:35:00",76
379,"4x2 brick mould","PRODUCTION","2018-01-01 03:35:00","2018-01-01 03:40:00",2892
380,"4x2 brick mould","SCRAP","2018-01-01 03:35:00","2018-01-01 03:40:00",82
381,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:35:00","2018-01-01 03:40:00",78
382,"2x2 brick mould","PRODUCTION","2018-01-01 03:35:00","2018-01-01 03:40:00",2538
383,"2x2 brick mould","SCRAP","2018-01-01 03:35:00","2018-01-01 03:40:00",138
384,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:35:00","2018-01-01 03:40:00",79
385,"3x2 brick mould","PRODUCTION","2018-01-01 03:35:00","2018-01-01 03:40:00",2535
386,"3x2 brick mould","SCRAP","2018-01-01 03:35:00","2018-01-01 03:40:00",52
387,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:35:00","2018-01-01 03:40:00",87
388,"4x2 brick mould","PRODUCTION","2018-01-01 03:40:00","2018-01-01 03:45:00",2370
389,"4x2 brick mould","SCRAP","2018-01-01 03:40:00","2018-01-01 03:45:00",86
390,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:40:00","2018-01-01 03:45:00",80
391,"2x2 brick mould","PRODUCTION","2018-01-01 03:40:00","2018-01-01 03:45:00",2115
392,"2x2 brick mould","SCRAP","2018-01-01 03:40:00","2018-01-01 03:45:00",135
393,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:40:00","2018-01-01 03:45:00",88
394,"3x2 brick mould","PRODUCTION","2018-01-01 03:40:00","2018-01-01 03:45:00",2955
395,"3x2 brick mould","SCRAP","2018-01-01 03:40:00","2018-01-01 03:45:00",98
396,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:40:00","2018-01-01 03:45:00",81
397,"4x2 brick mould","PRODUCTION","2018-01-01 03:45:00","2018-01-01 03:50:00",2937
398,"4x2 brick mould","SCRAP","2018-01-01 03:45:00","2018-01-01 03:50:00",123
399,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:45:00","2018-01-01 03:50:00",88
400,"2x2 brick mould","PRODUCTION","2018-01-01 03:45:00","2018-01-01 03:50:00",0
401,"2x2 brick mould","SCRAP","2018-01-01 03:45:00","2018-01-01 03:50:00",0
402,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:45:00","2018-01-01 03:50:00",79
403,"3x2 brick mould","PRODUCTION","2018-01-01 03:45:00","2018-01-01 03:50:00",2931
404,"3x2 brick mould","SCRAP","2018-01-01 03:45:00","2018-01-01 03:50:00",57
405,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:45:00","2018-01-01 03:50:00",79
406,"4x2 brick mould","PRODUCTION","2018-01-01 03:50:00","2018-01-01 03:55:00",0
407,"4x2 brick mould","SCRAP","2018-01-01 03:50:00","2018-01-01 03:55:00",0
408,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:50:00","2018-01-01 03:55:00",83
409,"2x2 brick mould","PRODUCTION","2018-01-01 03:50:00","2018-01-01 03:55:00",3095
410,"2x2 brick mould","SCRAP","2018-01-01 03:50:00","2018-01-01 03:55:00",54
411,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:50:00","2018-01-01 03:55:00",84
412,"3x2 brick mould","PRODUCTION","2018-01-01 03:50:00","2018-01-01 03:55:00",0
413,"3x2 brick mould","SCRAP","2018-01-01 03:50:00","2018-01-01 03:55:00",0
414,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:50:00","2018-01-01 03:55:00",79
415,"4x2 brick mould","PRODUCTION","2018-01-01 03:55:00","2018-01-01 04:00:00",3184
416,"4x2 brick mould","SCRAP","2018-01-01 03:55:00","2018-01-01 04:00:00",42
417,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 03:55:00","2018-01-01 04:00:00",82
418,"2x2 brick mould","PRODUCTION","2018-01-01 03:55:00","2018-01-01 04:00:00",0
419,"2x2 brick mould","SCRAP","2018-01-01 03:55:00","2018-01-01 04:00:00",0
420,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 03:55:00","2018-01-01 04:00:00",78
421,"3x2 brick mould","PRODUCTION","2018-01-01 03:55:00","2018-01-01 04:00:00",0
422,"3x2 brick mould","SCRAP","2018-01-01 03:55:00","2018-01-01 04:00:00",0
423,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 03:55:00","2018-01-01 04:00:00",91
424,"4x2 brick mould","PRODUCTION","2018-01-01 04:00:00","2018-01-01 04:05:00",2361
425,"4x2 brick mould","SCRAP","2018-01-01 04:00:00","2018-01-01 04:05:00",64
426,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:00:00","2018-01-01 04:05:00",87
427,"2x2 brick mould","PRODUCTION","2018-01-01 04:00:00","2018-01-01 04:05:00",2031
428,"2x2 brick mould","SCRAP","2018-01-01 04:00:00","2018-01-01 04:05:00",109
429,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:00:00","2018-01-01 04:05:00",79
430,"3x2 brick mould","PRODUCTION","2018-01-01 04:00:00","2018-01-01 04:05:00",2830
431,"3x2 brick mould","SCRAP","2018-01-01 04:00:00","2018-01-01 04:05:00",107
432,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:00:00","2018-01-01 04:05:00",77
433,"4x2 brick mould","PRODUCTION","2018-01-01 04:05:00","2018-01-01 04:10:00",2050
434,"4x2 brick mould","SCRAP","2018-01-01 04:05:00","2018-01-01 04:10:00",49
435,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:05:00","2018-01-01 04:10:00",86
436,"2x2 brick mould","PRODUCTION","2018-01-01 04:05:00","2018-01-01 04:10:00",2182
437,"2x2 brick mould","SCRAP","2018-01-01 04:05:00","2018-01-01 04:10:00",138
438,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:05:00","2018-01-01 04:10:00",85
439,"3x2 brick mould","PRODUCTION","2018-01-01 04:05:00","2018-01-01 04:10:00",2828
440,"3x2 brick mould","SCRAP","2018-01-01 04:05:00","2018-01-01 04:10:00",106
441,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:05:00","2018-01-01 04:10:00",78
442,"4x2 brick mould","PRODUCTION","2018-01-01 04:10:00","2018-01-01 04:15:00",0
443,"4x2 brick mould","SCRAP","2018-01-01 04:10:00","2018-01-01 04:15:00",0
444,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:10:00","2018-01-01 04:15:00",84
445,"2x2 brick mould","PRODUCTION","2018-01-01 04:10:00","2018-01-01 04:15:00",3104
446,"2x2 brick mould","SCRAP","2018-01-01 04:10:00","2018-01-01 04:15:00",102
447,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:10:00","2018-01-01 04:15:00",84
448,"3x2 brick mould","PRODUCTION","2018-01-01 04:10:00","2018-01-01 04:15:00",0
449,"3x2 brick mould","SCRAP","2018-01-01 04:10:00","2018-01-01 04:15:00",0
450,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:10:00","2018-01-01 04:15:00",84
451,"4x2 brick mould","PRODUCTION","2018-01-01 04:15:00","2018-01-01 04:20:00",3123
452,"4x2 brick mould","SCRAP","2018-01-01 04:15:00","2018-01-01 04:20:00",89
453,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:15:00","2018-01-01 04:20:00",91
454,"2x2 brick mould","PRODUCTION","2018-01-01 04:15:00","2018-01-01 04:20:00",2956
455,"2x2 brick mould","SCRAP","2018-01-01 04:15:00","2018-01-01 04:20:00",57
456,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:15:00","2018-01-01 04:20:00",75
457,"3x2 brick mould","PRODUCTION","2018-01-01 04:15:00","2018-01-01 04:20:00",2639
458,"3x2 brick mould","SCRAP","2018-01-01 04:15:00","2018-01-01 04:20:00",94
459,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:15:00","2018-01-01 04:20:00",88
460,"4x2 brick mould","PRODUCTION","2018-01-01 04:20:00","2018-01-01 04:25:00",2507
461,"4x2 brick mould","SCRAP","2018-01-01 04:20:00","2018-01-01 04:25:00",116
462,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:20:00","2018-01-01 04:25:00",94
463,"2x2 brick mould","PRODUCTION","2018-01-01 04:20:00","2018-01-01 04:25:00",2840
464,"2x2 brick mould","SCRAP","2018-01-01 04:20:00","2018-01-01 04:25:00",131
465,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:20:00","2018-01-01 04:25:00",91
466,"3x2 brick mould","PRODUCTION","2018-01-01 04:20:00","2018-01-01 04:25:00",2646
467,"3x2 brick mould","SCRAP","2018-01-01 04:20:00","2018-01-01 04:25:00",78
468,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:20:00","2018-01-01 04:25:00",80
469,"4x2 brick mould","PRODUCTION","2018-01-01 04:25:00","2018-01-01 04:30:00",0
470,"4x2 brick mould","SCRAP","2018-01-01 04:25:00","2018-01-01 04:30:00",0
471,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:25:00","2018-01-01 04:30:00",75
472,"2x2 brick mould","PRODUCTION","2018-01-01 04:25:00","2018-01-01 04:30:00",3129
473,"2x2 brick mould","SCRAP","2018-01-01 04:25:00","2018-01-01 04:30:00",74
474,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:25:00","2018-01-01 04:30:00",86
475,"3x2 brick mould","PRODUCTION","2018-01-01 04:25:00","2018-01-01 04:30:00",3072
476,"3x2 brick mould","SCRAP","2018-01-01 04:25:00","2018-01-01 04:30:00",95
477,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:25:00","2018-01-01 04:30:00",88
478,"4x2 brick mould","PRODUCTION","2018-01-01 04:30:00","2018-01-01 04:35:00",2538
479,"4x2 brick mould","SCRAP","2018-01-01 04:30:00","2018-01-01 04:35:00",53
480,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:30:00","2018-01-01 04:35:00",84
481,"2x2 brick mould","PRODUCTION","2018-01-01 04:30:00","2018-01-01 04:35:00",0
482,"2x2 brick mould","SCRAP","2018-01-01 04:30:00","2018-01-01 04:35:00",0
483,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:30:00","2018-01-01 04:35:00",83
484,"3x2 brick mould","PRODUCTION","2018-01-01 04:30:00","2018-01-01 04:35:00",2579
485,"3x2 brick mould","SCRAP","2018-01-01 04:30:00","2018-01-01 04:35:00",41
486,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:30:00","2018-01-01 04:35:00",82
487,"4x2 brick mould","PRODUCTION","2018-01-01 04:35:00","2018-01-01 04:40:00",2936
488,"4x2 brick mould","SCRAP","2018-01-01 04:35:00","2018-01-01 04:40:00",77
489,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:35:00","2018-01-01 04:40:00",77
490,"2x2 brick mould","PRODUCTION","2018-01-01 04:35:00","2018-01-01 04:40:00",2396
491,"2x2 brick mould","SCRAP","2018-01-01 04:35:00","2018-01-01 04:40:00",77
492,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:35:00","2018-01-01 04:40:00",79
493,"3x2 brick mould","PRODUCTION","2018-01-01 04:35:00","2018-01-01 04:40:00",2092
494,"3x2 brick mould","SCRAP","2018-01-01 04:35:00","2018-01-01 04:40:00",43
495,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:35:00","2018-01-01 04:40:00",79
496,"4x2 brick mould","PRODUCTION","2018-01-01 04:40:00","2018-01-01 04:45:00",2608
497,"4x2 brick mould","SCRAP","2018-01-01 04:40:00","2018-01-01 04:45:00",91
498,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:40:00","2018-01-01 04:45:00",106
499,"2x2 brick mould","PRODUCTION","2018-01-01 04:40:00","2018-01-01 04:45:00",0
500,"2x2 brick mould","SCRAP","2018-01-01 04:40:00","2018-01-01 04:45:00",0
501,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:40:00","2018-01-01 04:45:00",77
502,"3x2 brick mould","PRODUCTION","2018-01-01 04:40:00","2018-01-01 04:45:00",0
503,"3x2 brick mould","SCRAP","2018-01-01 04:40:00","2018-01-01 04:45:00",0
504,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:40:00","2018-01-01 04:45:00",81
505,"4x2 brick mould","PRODUCTION","2018-01-01 04:45:00","2018-01-01 04:50:00",0
506,"4x2 brick mould","SCRAP","2018-01-01 04:45:00","2018-01-01 04:50:00",0
507,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:45:00","2018-01-01 04:50:00",89
508,"2x2 brick mould","PRODUCTION","2018-01-01 04:45:00","2018-01-01 04:50:00",2032
509,"2x2 brick mould","SCRAP","2018-01-01 04:45:00","2018-01-01 04:50:00",96
510,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:45:00","2018-01-01 04:50:00",87
511,"3x2 brick mould","PRODUCTION","2018-01-01 04:45:00","2018-01-01 04:50:00",2716
512,"3x2 brick mould","SCRAP","2018-01-01 04:45:00","2018-01-01 04:50:00",94
513,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:45:00","2018-01-01 04:50:00",79
514,"4x2 brick mould","PRODUCTION","2018-01-01 04:50:00","2018-01-01 04:55:00",2964
515,"4x2 brick mould","SCRAP","2018-01-01 04:50:00","2018-01-01 04:55:00",118
516,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:50:00","2018-01-01 04:55:00",94
517,"2x2 brick mould","PRODUCTION","2018-01-01 04:50:00","2018-01-01 04:55:00",0
518,"2x2 brick mould","SCRAP","2018-01-01 04:50:00","2018-01-01 04:55:00",0
519,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:50:00","2018-01-01 04:55:00",87
520,"3x2 brick mould","PRODUCTION","2018-01-01 04:50:00","2018-01-01 04:55:00",0
521,"3x2 brick mould","SCRAP","2018-01-01 04:50:00","2018-01-01 04:55:00",0
522,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:50:00","2018-01-01 04:55:00",90
523,"4x2 brick mould","PRODUCTION","2018-01-01 04:55:00","2018-01-01 05:00:00",2700
524,"4x2 brick mould","SCRAP","2018-01-01 04:55:00","2018-01-01 05:00:00",84
525,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 04:55:00","2018-01-01 05:00:00",78
526,"2x2 brick mould","PRODUCTION","2018-01-01 04:55:00","2018-01-01 05:00:00",0
527,"2x2 brick mould","SCRAP","2018-01-01 04:55:00","2018-01-01 05:00:00",0
528,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 04:55:00","2018-01-01 05:00:00",80
529,"3x2 brick mould","PRODUCTION","2018-01-01 04:55:00","2018-01-01 05:00:00",0
530,"3x2 brick mould","SCRAP","2018-01-01 04:55:00","2018-01-01 05:00:00",0
531,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 04:55:00","2018-01-01 05:00:00",77
532,"4x2 brick mould","PRODUCTION","2018-01-01 05:00:00","2018-01-01 05:05:00",3015
533,"4x2 brick mould","SCRAP","2018-01-01 05:00:00","2018-01-01 05:05:00",41
534,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 05:00:00","2018-01-01 05:05:00",77
535,"2x2 brick mould","PRODUCTION","2018-01-01 05:00:00","2018-01-01 05:05:00",2721
536,"2x2 brick mould","SCRAP","2018-01-01 05:00:00","2018-01-01 05:05:00",81
537,"2x2 brick mould","CORE TEMPERATURE","2018-01-01 05:00:00","2018-01-01 05:05:00",86
538,"3x2 brick mould","PRODUCTION","2018-01-01 05:00:00","2018-01-01 05:05:00",3110
539,"3x2 brick mould","SCRAP","2018-01-01 05:00:00","2018-01-01 05:05:00",115
540,"3x2 brick mould","CORE TEMPERATURE","2018-01-01 05:00:00","2018-01-01 05:05:00",76
541,"4x2 brick mould","PRODUCTION","2018-01-01 05:05:00","2018-01-01 05:10:00",2585
542,"4x2 brick mould","SCRAP","2018-01-01 05:05:00","2018-01-01 05:10:00",118
543,"4x2 brick mould","CORE TEMPERATURE","2018-01-01 05:05:00","2018-01-01 05:10:00",96
544,"2x2 brick mould","PRODUCTION","2018-01-01 05:05:00","2018-01-01 05:10:00",2878
545,"2x2 brick mould","SCRAP","2018-01-01 05:05:00","2018-01-01 05:10:00",138
